uando começou a Guerra dos Bôeres na África do Sul em 1900?;No início de 1900, com a décima primeira semana da guerra.
Qual foi a reação internacional à tomada de reféns pelos bósnio-sérvios?;"John Major enviou 6.700 soldados britânicos; foi criada uma Força de Reação Rápida; 126 reféns libertados em 2 de junho."
O que ocorreu em Srebrenica em julho de 1995?;"Ataque de forças bósnio-sérvias a cidade de 40 mil muçulmanos; bombardeios da OTAN não impediram invasão; 30 mil civis fugiram; prefeito bósnio-sérvio nomeado."
Quais eventos marcaram os ataques a Zepa em julho de 1995?;"Sitio por oito dias; 100 soldados ucranianos protegiam 15 mil pessoas; cidade invadida, saqueada e incendiada em 24 de julho."
Quantos muçulmanos foram mortos em Srebrenica e Zepa?;"Srebrenica: 2.700 homens e meninos; Zepa: 3.000 refugiados desapareceram."
O que ocorreu em Knin durante a ofensiva croata de agosto de 1995?;"Cruzada de 10 mil homens bósnio-croatas; captura de 220 km²; 13 mil bósnio-sérvios fugiram; centenas de civis sérvios mortos em bombardeios."
Qual foi a resposta da OTAN ao disparo de morteiro bósnio-sérvio em Sarajevo em 28 de agosto de 1995?;"Bombardeio de posições bósnio-sérvias e ultimato para retirada de armas pesadas; Milosevic orientou cumprimento do ultimato."
Qual foi o resultado do acordo de Genebra sobre a Bósnia em setembro de 1995?;A Bósnia seria soberana e dividida em duas entidades autônomas: 49% Sérvia (República Sérvia) e 51% muçulmanos/croatas (Federação da Bósnia e Herzegovina), com presidência rotativa e triunvirato presidencial.
Onde e quando foi assinado o Tratado de Paz de Dayton?;Em Paris, 14 de dezembro de 1995, após negociações em Dayton, Ohio, mediadas pelo presidente Clinton.
Quais foram as consequências do conflito na Bósnia?;"Pelo menos 200 mil civis mortos e 2 milhões desalojados; tropas americanas chegaram em 18 de dezembro de 1995 para a Força de Implementação (IFOR)."
O que aconteceu em Ruanda em 18 de abril de 1995 nos campos de refugiados hutus?;"Governo de Ruanda ordenou fechamento de campos, resultando em assassinatos de refugiados; muitos foram mortos a baioneta e por civis com machadinhas, inclusive no campo de Kibeho."
Que passo importante foi tomado pelo Reino Unido em 4 de abril de 1995?;"Anunciou que em três anos se desfaria das cem bombas nucleares restantes; dois dias depois desistiu de testes subterrâneos excepcionais."
O que a França fez sobre testes nucleares em 1995?;Desistiu de realizar testes de segurança nuclear subterrâneos.
Qual decisão os EUA anunciaram em 11 de agosto de 1995 sobre testes nucleares?;Clinton declarou que os EUA deixariam de realizar testes nucleares, mesmo para segurança, afastando o mundo do “precipício nuclear”.
O que o acordo de Oslo II, assinado em setembro de 1995, previa?;"Extensão da autonomia palestina à Cisjordânia; criação de força policial de 12 mil; retirada das tropas israelenses em seis meses; eleições para Conselho Palestino 22 dias depois."
Quem foi assassinado em Israel em 4 de novembro de 1995?;Primeiro-ministro Yitzhak Rabin, por um estudante israelense opositor da autonomia palestina.
Quem sucedeu Rabin como primeiro-ministro de Israel?;Shimon Peres, que continuou os acordos de paz com a Autoridade Palestina.
Quando Israel completou a retirada de Jenin e Belém?;"Jenin: 12 de novembro de 1995; Belém: 3 de dezembro de 1995, início do domínio da Autoridade Palestina."
Que atos de violência ocorreram em Israel em fevereiro e março de 1996?;"Homens-bomba mataram 25 pessoas em 25/02 e 19 em 03/03; outro ataque em Tel Aviv matou 12 em 04/03, pressionando Peres a agir contra Hamas e Jihad Islâmica."
O que ocorreu com ataques do Hezbollah em 31 de março de 1996?;"Foguetes lançados contra norte de Israel; dezenas de milhares buscaram abrigos; Israel retaliou no sul do Líbano, matando civis acidentalmente."
Qual foi a tragédia em Qana, no Líbano, em 1996?;"Israel bombardeou prédio onde civis se abrigavam; 97 libaneses morreram; governo israelense pediu desculpas e ofereceu compensação."
O que aconteceu na África do Sul em setembro de 1995 com Buthelezi?;Líder do Inkatha Zulu pediu desculpas ao Congresso Nacional Africano pelos danos passados durante combates que mataram 15 mil africanos.
Qual foi a ação do regime militar da Nigéria em 1995?;O general Sani Abacha executou nove críticos, incluindo Ken Saro-Wiwa, sendo apelidado de “saquecrata” pelo roubo de recursos públicos.
Quem foi libertado na Coreia do Sul em 11 de agosto de 1995?;Kim Sun-Myung, preso por 44 anos como “prisioneiro de consciência”, libertado em anistia pelo quinquagésimo aniversário da libertação do Japão.
Qual foi a reação interna em Israel ao acordo Oslo II?;"Partidos de oposição insultaram Rabin; protestos e ameaças de morte ocorreram; aprovação do Parlamento foi apertada (61 a 59)."
O que Peres e Arafat concordaram em 18 de abril de 1996?;Retomar diálogo sobre cooperação de segurança contra homens-bomba e excluir referências à destruição de Israel dos Acordos de Oslo.
Qual foi o impacto do acordo sobre a ideologia palestina, segundo Peres?;Ele considerou como a “mais importante mudança ideológica do século”, pois a OLP renunciava à destruição de Israel.
Quando entrou em vigor o cessar-fogo entre Israel e Hezbollah?;Em 27 de abril de 1996, mediado pelos EUA.
Quem venceu as eleições diretas para primeiro-ministro em Israel em 29 de maio de 1996?;Benjamin Netanyahu, do Likud, com 50,4% dos votos, derrotando Peres (49,5%).
Que governo Netanyahu formou e qual foi sua política em relação à Cisjordânia?;"Coalizão de partidos direitistas e religiosos; postergou a devolução de poder à Autoridade Palestina."
O que ocorreu com sete monges trapistas franceses na Argélia em 24 de maio de 1996?;"Foram degolados pela Frente Islâmica Armada; tinham sido sequestrados dois meses antes."
Que medida simbólica ocorreu em Paris após o assassinato dos monges?;Velas acesas na Catedral de Notre Dame foram apagadas pelo cardeal Jean-Marie Lustiger, representando o fim da esperança de vida para os monges.
Quem foi morto na Tchetchênia em 21 de abril de 1996?;General Dudayev, líder dos rebeldes, durante ataque aéreo russo.
Resultado das eleições presidenciais russas em 16 de junho e 3 de julho de 1996?;"Primeiro turno: Yeltsin liderou com pouco mais de um terço dos votos; segundo turno: vitória esmagadora para Yeltsin, apesar de leve derrame antes da votação."
Quem assumiu a liderança rebelde na Tchetchênia após Dudayev e que acordo foi firmado em agosto?;"General Aslan Maskhadov; acordo com Lebed adia decisão sobre soberania tchetchena até 2001."
Que mudanças ocorreram em Belarus em 24 de novembro de 1996?;Referendo deu poderes ditatoriais ao presidente Lukashenko.
Que evento importante ocorreu no Afeganistão em setembro de 1996?;"Talibãs tomaram Cabul, impuseram governo islâmico rigoroso e proibiram educação feminina; apedrejamentos de adúlteros."
Como a ONU lidou com os criminosos de guerra bósnio-sérvios?;"Criou Tribunal em Haia; primeiro indiciado: Dusan Tadic; identificou 187 valas comuns; mais de 3 mil muçulmanos mortos após Srebrenica."
Qual foi a primeira sentença do Tribunal Internacional de Haia?;Drazen Erdemovic, soldado bósnio-sérvio, condenado a 10 anos por assassinar pelo menos 70 pessoas em Srebrenica, sentença leve por remorso e delação premiada.
O que ocorreu em Burundi após o golpe militar de 25 de julho de 1996?;"General tútsi assumiu o poder; mais de 6 mil hutus mortos em três semanas, incluindo 4 mil civis desarmados."
O que aconteceu no Zaire com os tútsis e milicianos hutus em 1996?;"Tútsis capturaram duas capitais provinciais, derrotaram milicianos hutus que haviam massacrado 700 mil refugiados; ao recuar, hutus mataram 500 civis."
Quando saíram as últimas tropas russas da Tchetchênia?;29 de dezembro de 1996.
Que acordo marcou o fim da guerra civil na Guatemala?;"29 de dezembro de 1996; fim de 36 anos de conflito, 150 mil mortos, 50 mil desaparecidos, quase 1 milhão deslocados."
Qual marco na saúde mundial ocorreu em 1996 relacionado à varíola?;A Organização Mundial da Saúde anunciou a erradicação da varíola, doença cuja última ocorrência foi na Somália em 1977.
Qual foi a situação alimentar na Coreia do Norte em 1996, segundo Robert Hauser?;"Mais de 10% das colheitas destruídas por inundações; 22 milhões de pessoas recebiam apenas 198g de grãos por dia; crianças mostravam sinais graves de desnutrição."
Por que o governo norte-coreano restringiu fotos da fome?;Para impedir que a divulgação das imagens provocasse reação internacional, como aconteceu na Etiópia.
Qual dado econômico de 1996 mostrou a desigualdade mundial?;"Metade da riqueza global estava nas mãos de 385 pessoas; Bill Gates possuía 39 bilhões de dólares; 19 países tinham renda per capita menor que quarenta anos antes."
Quem venceu as eleições gerais britânicas em 1º de maio de 1997?;O Partido Trabalhista, liderado por Tony Blair, derrotando os Conservadores de John Major após 17 anos no poder.
Que trégua ocorreu na Irlanda do Norte em julho de 1997?;"O IRA aceitou cessar-fogo a partir de 20 de julho; o Sinn Fein foi convidado a participar de conversações multipartidárias."
Qual conflito começou a ganhar atenção internacional em Kosovo em 1996–1997?;"Albaneses étnicos exigiam autonomia ou independência; o Exército de Libertação de Kosovo iniciou ataques contra forças de segurança sérvias."
Qual passo do processo de paz israelense ocorreu em Hebron em janeiro de 1997?;"Netanyahu transferiu 80% da cidade para a Autoridade Palestina, mantendo 20% sob controle israelense; Arafat entrou na cidade em 19 de janeiro."
Quem tomou posse para o segundo mandato em 20 de janeiro de 1997?;O presidente Bill Clinton, primeiro democrata reeleito desde F. Roosevelt há 60 anos.
Quais foram algumas das prioridades domésticas de Clinton em 1997?;Preservar Previdência Social, reformar Medicare, tornar educação universitária acessível, ampliar cuidados médicos e combater o racismo.
Qual foi o objetivo do Ato Fundador Rússia–OTAN assinado em 1997?;"Estabelecer parceria, cooperação e segurança mútua; compartilhamento de informações e armamentos; Yeltsin removeu ogivas nucleares apontadas para países da OTAN."
Que iniciativa contra minas terrestres foi promovida por Clinton e Diana, princesa de Gales?;"Clinton proibiu unilateralmente exportações de minas; Diana liderou campanha internacional de conscientização; o tratado de Ottawa de 1997 proibiu minas, mas EUA não assinaram."
Que tragédia pessoal marcou a campanha contra minas terrestres em 1997?;"Morte de Diana, princesa de Gales, em acidente de carro em Paris; ela havia visitado vítimas de minas na Bósnia e Angola."
Quais foram os problemas de saúde de Yeltsin no final de 1996 e início de 1997?;"Cirurgia com implante de cinco pontes de safena, pneumonia, febre; aparecia confuso em eventos oficiais, às vezes acreditando estar em locais errados."
Qual era a meta do presidente Clinton ao desenvolver “armas alternativas” para minas terrestres?;Tornar obsoletas as minas terrestres até 2006, protegendo tropas sem violar compromissos de defesa de países como Coreia do Sul.
Quantas pessoas morreram na Argélia em cinco anos de violência fundamentalista?;"50 mil pessoas, principalmente civis; algumas vítimas foram executadas em suas próprias casas."
Qual ataque terrorista ocorreu no Egito em 1997?;58 turistas europeus foram massacrados do lado de fora de um templo em Luxor.
O que aconteceu com cristãos no Paquistão por extremistas muçulmanos?;"Milhares foram expulsos de casa; suas casas e igrejas foram incendiadas ou destruídas."
Qual evento marcou a transferência de Hong Kong em 30 de junho de 1997?;"O Reino Unido devolveu Hong Kong à China após 100 anos de domínio colonial; Tony Blair advertiu para preservar o sistema e leis sociais inalterados."
O que a Comissão da Verdade e Reconciliação da África do Sul promoveu em 1997?;Recebeu pedidos de desculpas e anistia de envolvidos em crimes do apartheid, incluindo policiais ligados à morte de Steve Biko.
Qual foi o primeiro julgamento do Tribunal Penal Internacional para Ruanda em 1997?;Jean-Paul Akayesu foi julgado e condenado pela morte de pelo menos 2 mil tútsis em massacres de 1994.
Quais foram os problemas ambientais em 1997 no Sudeste Asiático?;"Desmatamento no Brasil e queimadas na Indonésia; poluição afetou Malásia, fechou aeroportos e escolas; hospitais trataram centenas de milhares com problemas respiratórios."
Que problemas ambientais críticos existiam na antiga União Soviética em 1997?;"Metade das fábricas poluindo lagos e rios; Mar Cáspio e Aral gravemente poluídos; rios siberianos com resíduos tóxicos; concentração de dioxinas em Dzerzhinsk 50x acima do permitido."
Como o sul da Ásia se destacava em 1997 em termos de pobreza e educação?;"Era a região mais pobre, analfabeta e subnutrida do mundo; renda anual per capita de US$ 309; dois terços das crianças abaixo do peso; gastos militares eram altos."
